"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0045446","BP","GO:0045446","endothelial cell differentiation",108,-0.514933362255066,-2.02880344332738,5.57106760772165e-07,3.54097057146788e-05,2.80641064668555e-05,4396,"tags=54%, list=22%, signal=42%","55810/9414/4089/5962/2889/9475/659/118/7414/182/5908/23493/3084/694/55897/3988/4851/4478/5906/5802/7082/9294/56033/9693/4233/23462/80781/25932/5629/3215/23236/57493/8321/3209/10411/94/26051/6935/3791/654/1003/54345/7075/11167/8829/5175/8322/55273/54538/7122/64102/1901/1910/64321/81575/5138/84913/4855"
"GO:0045766","BP","GO:0045766","positive regulation of angiogenesis",154,-0.456587394559357,-1.91501093441652,5.56222033282376e-07,3.54097057146788e-05,2.80641064668555e-05,4505,"tags=49%, list=23%, signal=38%","23411/8742/958/1524/6786/4838/2246/7291/10352/79805/3678/2624/11117/1536/10266/1545/221074/694/2627/6915/3690/3716/100506013/7423/10800/64094/3091/3373/204851/388/7082/51752/7015/7424/719/1215/3688/5578/2022/3586/3579/5587/285/2113/10411/7098/4846/187/94/9314/10000/3791/9037/7010/1003/23328/7075/63923/2321/133/8829/718/358/57608/2247/147372/947/51129/84034/7048/126393/168667/5740/51378/2277"
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly",200,-0.428828960355848,-1.83878856153006,5.33550384005563e-07,3.54097057146788e-05,2.80641064668555e-05,4389,"tags=44%, list=22%, signal=35%","375323/54413/347902/4914/1636/2889/89780/9475/27286/7070/51225/1946/56940/7414/2824/11141/5908/84525/5728/84628/23603/2039/5906/2049/5802/57463/266727/11178/7082/22998/80823/9647/7058/7094/6622/9693/4208/5583/26045/23077/10979/2048/9448/23767/1969/9270/149461/7855/11170/90102/6585/8321/257194/23768/5911/2042/94030/79834/54674/187/94/10395/347/3791/6910/26050/7010/59272/22899/4915/6591/2047/6615/8829/26280/387804/6422/857/7122/395/577/9378/151306/145581/22871/869/5021/347730/4653"
"GO:0098687","CC","GO:0098687","chromosomal region",376,0.384984707276904,1.66582751170223,5.47252135281797e-07,3.54097057146788e-05,2.80641064668555e-05,4000,"tags=25%, list=20%, signal=21%","8362/4751/83540/8365/1063/7153/51412/1616/8360/55355/57082/5347/699/57405/9401/9212/64151/10615/8290/332/8363/54821/151648/1062/221150/56155/11130/10403/401541/701/11004/147872/55143/50511/1058/157570/983/2146/147841/6790/113130/79682/3070/641/5314/79019/1763/2491/4085/152485/151246/81930/84787/9735/7405/9894/79228/891/9184/64105/991/283129/5888/7272/3835/7517/4998/3012/10051/675/8364/5905/1017/79075/10635/5664/9985/91687/1786/11177/142/3020/245711/10734/11243/196528/9555/84464/4173/55732/1111/5111/51548/27127/55791"
"GO:0051051","BP","GO:0051051","negative regulation of transport",374,-0.363203794162718,-1.66434892960574,5.29304809807067e-07,3.54097057146788e-05,2.80641064668555e-05,3868,"tags=33%, list=20%, signal=27%","257364/55612/406937/11255/2824/11141/5908/7447/91404/2149/2917/5728/285381/801/3084/57817/10062/2213/26056/613/5781/8301/4851/1410/100/3690/5906/80763/5592/3625/8501/5359/3033/1408/3753/2294/55691/3598/5997/285966/9647/152/6622/150/55917/1950/9341/26045/91543/301/55529/6386/7432/945/120892/2550/2048/3356/817/5569/4828/23072/4131/9882/23208/41/8660/1815/2781/22925/79772/29969/79890/5587/2042/140885/8291/4846/57520/2308/4856/347/7133/1193/1906/5311/1813/9478/274/151/859/91461/2171/131177/338557/2564/3592/7881/28954/6422/845/4842/477/5071/130497/9370/23630/857/54550/55022/29091/130399/1393/5593/1268/5028/6424/5350/3952/284/3745/948/10345/347730"
"GO:0001649","BP","GO:0001649","osteoblast differentiation",218,-0.418036704949931,-1.83493565019921,5.68705396057344e-07,3.58600346958381e-05,2.84210165347956e-05,2831,"tags=32%, list=14%, signal=27%","6608/4037/2736/7424/7481/7480/64093/655/25840/25937/4208/338773/9770/10979/2735/1051/2550/10413/3488/3486/1969/6497/2254/4041/23314/22800/55603/1052/3399/3491/1291/23051/51232/8321/3400/5587/249/1021/5744/3481/654/5745/1050/117581/55366/63923/121340/6591/5608/4015/6615/847/3082/338557/6422/3569/3479/5727/2247/30812/4921/5468/650/651/9464/5179/2662/1591/4653"
"GO:0043235","CC","GO:0043235","receptor complex",364,-0.364918900971132,-1.67346162352885,5.80381109067234e-07,3.63080937916471e-05,2.87761275958574e-05,3915,"tags=37%, list=20%, signal=30%","1145/3645/3693/2861/7433/2050/3678/4547/2917/7189/11117/10266/23643/92/3559/10062/9358/84171/4853/2260/8828/4851/3690/7220/920/2324/3595/3590/2891/1436/118442/1439/8807/3598/57528/93145/567/150/196/162514/2893/4233/2561/2568/8809/9865/6386/81693/4854/2550/8516/3356/91584/2675/1969/3655/2892/3688/4041/2904/116443/7018/3680/2022/131450/282618/22925/1137/799/10203/2911/3824/558/23129/54518/7436/10461/94/5156/7133/3791/929/57406/26050/7010/5745/7301/5159/7075/4915/2321/4035/1813/388336/2059/8829/28526/2564/4919/1271/3569/51704/5787/3679/7099/3672/4306/2567/4921/130399/4881/3821/3953/115207/5468/5354/650/3815/7048/151306/1956/2890/7049/154/2690/3977/2555/22871/3973/117/948/2565/5284/374462/2676"
"GO:0022898","BP","GO:0022898","regulation of transmembrane transporter activity",195,-0.4300291744432,-1.8497209226215,6.03235350179548e-07,3.74430066966915e-05,2.96756074405761e-05,2664,"tags=32%, list=14%, signal=28%","285966/6327/65268/55800/6622/150/4208/57158/63928/785/2048/5243/817/1131/5621/3688/84502/23072/1815/85358/54997/2259/79026/3270/1756/342667/2257/57520/1193/9472/30819/7402/1906/59272/5311/6330/1813/6769/388336/3787/859/781/7881/100507537/482/845/4842/477/130497/23630/857/287/7225/5348/1393/5350/3788/2273/154/126755/22871/5649/10345"
"GO:1904018","BP","GO:1904018","positive regulation of vasculature development",157,-0.457324371829467,-1.90862215857028,6.09856431873692e-07,3.75605376064844e-05,2.9768757041766e-05,3761,"tags=48%, list=19%, signal=39%","23411/8742/958/1524/6786/4838/2246/7291/10352/79805/3678/2624/11117/1536/10266/1545/221074/694/2627/6915/3690/3716/100506013/7423/10800/64094/3091/3373/204851/388/7082/51752/7015/7424/719/1215/3688/5578/2022/3586/3579/5587/285/2113/10411/7098/4846/187/94/9314/10000/3791/9037/7010/1003/23328/7075/63923/6387/2321/133/8829/718/358/57608/2247/147372/947/51129/84034/7048/126393/168667/5740/51378/2277"
"GO:0044782","BP","GO:0044782","cilium organization",387,0.384084803089515,1.66847332394683,6.8540464883499e-07,4.1888768730723e-05,3.31991142455944e-05,5308,"tags=38%, list=27%, signal=28%","1767/27019/352909/84229/51364/375307/50487/9148/6101/54777/93233/286207/25876/2302/123872/345643/255101/85452/115948/26074/64284/221481/8382/89876/138162/89765/10309/117177/64518/10677/143941/347240/146279/51314/1952/56171/55036/3766/146562/9727/23639/199223/51473/80217/55779/27285/54768/80210/197335/8481/158297/9480/89891/79925/6790/150483/7802/81492/6674/5314/388389/9368/27148/85478/10733/25886/136332/146754/1769/254050/4117/257236/117178/154313/219844/84058/85462/152206/284001/80127/83538/161582/3754/5819/90355/128344/57096/79874/55262/9742/23329/8632/79867/80199/11127/127254/4957/123811/7419/11158/57216/127733/79846/9738/145788/255758/387885/28981/64792/585/8729/6738/150082/26140/65999/200162/91147/10198/285331/56683/3985/401024/84140/57560/207/374407/403/221908/80184/202018/392509/79989/339829/9001/2622/79598/112752/55764/92344/8636/27152/123016/79600/84984/200894/80776"
"GO:0051304","BP","GO:0051304","chromosome separation",79,0.579427329319787,2.04837647945979,7.50305198112946e-07,4.55051511374608e-05,3.60652928494307e-05,3019,"tags=37%, list=15%, signal=31%","83540/1063/11065/57082/5347/699/57405/9212/9700/64151/332/9787/56155/11130/10403/701/55143/9319/23397/147841/4085/9735/891/9184/991/7272/83903/7517/10051"
"GO:0032412","BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity",188,-0.427306917748105,-1.82791310931104,7.67152210759476e-07,4.58272504848424e-05,3.63205739989172e-05,2664,"tags=32%, list=14%, signal=28%","285966/6327/65268/55800/150/4208/57158/63928/785/2048/5243/817/1131/5621/3688/84502/23072/1815/85358/54997/2259/79026/3270/1756/342667/2257/57520/1193/9472/30819/7402/1906/5311/6330/1813/6769/388336/3787/859/781/7881/100507537/482/845/4842/477/130497/23630/857/287/7225/5348/1393/5350/3788/2273/154/126755/22871/5649/10345"
"GO:0007160","BP","GO:0007160","cell-matrix adhesion",227,-0.407423339401916,-1.78675428246369,7.61580560797132e-07,4.58272504848424e-05,3.63205739989172e-05,4181,"tags=40%, list=21%, signal=32%","1308/604/9475/340485/7070/25992/1946/56940/3693/7414/55612/182/2824/146183/3678/5728/89/4771/7412/11117/9358/30008/613/1281/23603/3690/2039/55966/3232/59339/22998/3204/9647/7094/55901/8499/22795/10979/8910/56999/8516/9448/3655/9270/3688/3897/6614/11037/11170/90102/3680/1435/5295/83700/1012/2042/1490/10516/79834/1021/10580/94/10395/347/3791/50509/7010/7402/10391/1896/63923/8829/1842/683/6422/3679/3672/4811/340533/56477/6376/395/947/54749/158326/79987/948/10894/4653/7148"
"GO:0060326","BP","GO:0060326","cell chemotaxis",263,-0.396416687779015,-1.76642022977887,8.36935679652486e-07,4.96227908570075e-05,3.93287449778568e-05,2688,"tags=32%, list=14%, signal=28%","7423/5919/1398/64094/6288/1436/7424/1230/9732/5142/196527/4233/719/245937/5641/301/1960/6375/1969/2919/6279/4313/4354/6280/6846/3680/4681/1435/3586/9034/3579/83700/79890/5587/8600/55742/6374/80310/1240/4856/5156/1908/57007/3791/9037/1906/5159/6387/2358/2047/2321/1238/8792/4015/8829/3082/3592/683/3569/1843/3672/1902/3929/56477/2247/8823/6376/11240/185/7060/2921/51554/1901/1803/6372/9420/3815/9353/1910/2920/1588/6357/2277"
"GO:0055074","BP","GO:0055074","calcium ion homeostasis",286,-0.382443603522737,-1.70730608776017,8.4943352043084e-07,4.99907357023928e-05,3.96203611634876e-05,2677,"tags=28%, list=14%, signal=25%","9709/1230/84239/1816/7052/6622/5336/7223/130733/100507043/6375/57158/54757/785/491/3356/817/9104/6546/55151/84502/1815/2852/23007/6261/2911/6444/23236/284612/5587/8600/3270/1756/9481/249/3061/794/83636/286097/187/1908/3791/6263/1193/9472/123041/5745/2835/1003/1906/858/5311/6387/344905/8326/1813/368/859/7222/4907/64072/9002/7504/845/4842/477/857/287/2247/6376/7225/1268/5028/5350/9365/114/9899/2890/3973/6357/10345"
"GO:0003015","BP","GO:0003015","heart process",233,-0.40583019421344,-1.78043948954427,8.69677843010532e-07,5.08058122258726e-05,4.02663533814938e-05,3223,"tags=37%, list=16%, signal=31%","100/6326/125111/2627/80763/1824/7220/6196/100506013/7423/6640/3753/5997/7067/6327/11149/55800/6331/5142/7068/25937/4635/2534/6909/491/10052/10413/817/8913/6546/8862/6323/55151/11280/3759/6328/6444/9096/4634/3270/1756/2257/4846/8654/1908/10659/6910/1193/30819/1906/59272/2934/6330/1813/274/133/5608/859/781/3751/27129/482/3764/845/4842/477/6335/148/23630/147/857/287/2034/3741/5348/29119/3768/6445/5350/1910/6329/1674/552/10060/6332/10345"
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound",479,-0.338161734254877,-1.58257259598729,8.84652613562427e-07,5.13033942682736e-05,4.06607140555547e-05,3256,"tags=27%, list=17%, signal=23%","3269/158800/4478/2039/2775/5906/5899/3625/8013/10518/8313/2348/2103/445/1408/3753/4481/5465/2294/5731/6608/6566/1816/7052/7480/196/9693/4208/2561/55128/301/6909/120892/111/10413/3356/3488/54206/6507/3655/6546/7538/133522/25976/55151/8611/3399/4313/5064/84709/11170/1815/2852/6261/1066/5176/23236/3586/5587/55885/249/2908/109/10411/7098/9314/1581/1601/5063/25959/6263/9472/2822/84152/1050/678/1906/19/858/5311/6591/10365/1813/6446/348980/5105/358/6422/845/477/5071/5727/9370/167465/64805/54331/5187/1958/6751/6663/4306/857/2770/7035/8644/2350/687/11240/6943/2819/54541/1393/5139/9420/5028/650/151306/3952/6258/1956/114/9464/2890/5138/5457/5179/1591/190"
"GO:0033218","MF","GO:0033218","amide binding",340,-0.371150980481266,-1.68315311301976,8.9840689883865e-07,5.17234986324136e-05,4.09936694801892e-05,2915,"tags=25%, list=15%, signal=22%","2891/348751/1191/4481/949/51752/5095/8685/5321/567/4012/25999/2893/2043/5091/1215/2048/11251/23621/5746/81631/1395/81618/2892/5621/2904/7855/3117/9340/5125/799/5295/10203/712/6344/3061/1240/5540/100996758/4883/30819/5745/114928/2944/3339/2358/4035/10316/9478/338557/2346/9452/33/8322/554/285601/7099/3929/321/6751/3123/32/320/2350/206338/30835/29953/4881/54749/1393/5468/5360/4311/1910/2890/154/2690/22871/3973/117/552/948/5021/84570/3127/2587"
"GO:0062012","BP","GO:0062012","regulation of small molecule metabolic process",291,-0.385367733860826,-1.72589304706321,9.13435218759489e-07,5.22103799499579e-05,4.13795492511872e-05,2218,"tags=21%, list=11%, signal=19%","5629/9563/3356/9104/3486/8660/4199/2852/114897/1066/8850/65018/2908/229/10580/4846/2308/2170/1581/653/1601/3481/654/2822/5745/6591/133/150094/6615/2171/2326/5207/33/3479/648791/4842/5071/9370/8870/1958/32/857/8644/55022/51085/225/2819/2327/54541/3953/5468/1268/5028/650/3815/3952/3973/338/117/552/5166"
"GO:0007156","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",160,-0.451264548140788,-1.88457849694022,9.518238339888e-07,5.3632910361993e-05,4.25069815223666e-05,3716,"tags=46%, list=19%, signal=37%","7216/56128/56136/27255/1006/56126/56102/1823/1015/53841/1824/56111/54660/56134/57463/56131/56123/6091/56129/56109/84623/56145/51294/56133/8642/56107/2196/152330/3688/26167/56110/3897/56121/57717/90952/26025/54510/5098/56105/1002/1826/1012/27328/56106/83872/5100/5797/56130/56100/1828/1003/221935/28316/57863/56112/64072/25945/5175/79633/56124/1004/253559/1010/56113/54538/56099/5101/56125/256158/57526/147409/1005/28513"
"GO:0097529","BP","GO:0097529","myeloid leukocyte migration",198,-0.425192763862833,-1.82720552746492,9.47077861822464e-07,5.3632910361993e-05,4.25069815223666e-05,3161,"tags=34%, list=16%, signal=29%","975/7423/5919/84675/6288/1436/7424/1230/83692/5142/196527/719/245937/5641/301/6375/2919/6279/4313/4354/6280/6846/3680/4681/131450/1435/5295/23236/3579/83700/79890/5734/8600/140885/2526/6374/80310/1240/4856/1908/1906/6387/2358/2321/8792/5175/683/3569/3554/64805/1843/3672/3929/6376/57126/7060/2921/1803/6372/3815/9353/1910/2920/7499/1588/6357/2277"
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation",48,0.665420118311804,2.15974574562115,1.02183110680263e-06,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=48%, list=15%, signal=41%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation",48,0.665420118311804,2.15974574562115,1.02183110680263e-06,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=48%, list=15%, signal=41%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0045841","BP","GO:0045841","negative regulation of mitotic metaphase/anaphase transition",48,0.665420118311804,2.15974574562115,1.02183110680263e-06,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=48%, list=15%, signal=41%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:2000816","BP","GO:2000816","negative regulation of mitotic sister chromatid separation",48,0.665420118311804,2.15974574562115,1.02183110680263e-06,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=48%, list=15%, signal=41%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0007094","BP","GO:0007094","mitotic spindle assembly checkpoint signaling",46,0.669480568242117,2.15568445881527,9.95090147847748e-07,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=50%, list=15%, signal=43%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0071173","BP","GO:0071173","spindle assembly checkpoint signaling",46,0.669480568242117,2.15568445881527,9.95090147847748e-07,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=50%, list=15%, signal=43%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0071174","BP","GO:0071174","mitotic spindle checkpoint signaling",46,0.669480568242117,2.15568445881527,9.95090147847748e-07,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=50%, list=15%, signal=43%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation",54,0.637292890330343,2.10105021844066,9.69176341914213e-07,5.41229876236457e-05,4.28953942518829e-05,2910,"tags=44%, list=15%, signal=38%","83540/1063/57082/5347/699/57405/9212/332/56155/11130/10403/701/55143/9319/983/147841/4085/9735/891/9184/991/7272/83903/7517"
"GO:0043434","BP","GO:0043434","response to peptide hormone",393,-0.349702610477345,-1.61295383729969,9.87006904969484e-07,5.41229876236457e-05,4.28953942518829e-05,3909,"tags=32%, list=20%, signal=26%","3645/3030/5573/406937/2069/23516/9663/5595/2844/1536/6777/79746/6776/324/1545/8837/5290/3164/2241/694/5781/2865/1281/4303/2888/3690/23175/51083/3716/23371/3625/5919/8013/1398/4690/3033/9734/1513/445/1408/54741/6654/56729/5465/1979/54832/655/84327/23433/6443/1959/3488/54206/8835/1395/64397/23189/4041/4131/84709/9882/9340/5578/8660/1291/2852/5295/23236/3586/8850/1583/5587/9021/5443/249/10580/2353/2308/8651/23235/3481/123041/7010/2822/117581/1906/858/6387/121340/6517/143686/8792/133/847/64506/5105/5207/3764/5140/9370/1958/1036/857/2770/2200/55022/185/4921/130399/286753/1393/5468/3952/1910/9365/114/2890/7049/2690/8471/116085/3973/28999/5021/5166/3484"
"GO:0019935","BP","GO:0019935","cyclic-nucleotide-mediated signaling",87,-0.549041487635442,-2.07893630458616,1.05750842017138e-06,5.5412025710663e-05,4.39170266372345e-05,2597,"tags=44%, list=13%, signal=38%","51083/5592/118442/5137/5142/196/9693/8844/10335/799/2982/5152/5443/6344/5153/10846/2983/10411/187/8654/9472/133/57211/338557/358/5136/5140/1902/2044/27115/2770/4881/5139/1910/2977/5138/117/948"
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation",336,-0.374932427127555,-1.70411185075024,1.06011679144377e-06,5.5412025710663e-05,4.39170266372345e-05,4267,"tags=40%, list=22%, signal=32%","11331/4838/10522/3142/2246/6662/6690/89780/7128/4781/7291/79805/6934/22846/182/2069/1750/6899/2624/10344/3202/6776/1948/8837/2138/4853/9572/3164/2260/8828/2255/4851/55679/3690/100506013/7423/8013/2324/3091/3373/153090/51162/6608/6091/1361/7424/4163/567/1030/6331/7480/6678/1950/4208/54567/26257/3912/1960/7432/5629/2735/10413/9104/2254/8862/7538/7472/5578/8660/8324/5176/3586/1012/5587/28984/3915/3037/1021/187/5797/94/26051/10000/4609/6935/653/1601/3791/3481/9037/654/7010/6489/858/7075/6387/3339/6591/2321/1813/8829/1028/3592/116039/6422/3479/7039/79812/57608/130497/5727/857/2247/687/9982/185/64102/7060/84432/6869/8854/5468/9420/2252/151306/3952/1956/1910/7049/8200/2719/84913/2277"
